ens_id	fam_age	len_age	rate	root_boot	corr_age	corr_len_age	corr_rate	corr_root_boot
ENSG00000112038	940.0	938.492627477339	0.00194546489361702	0	0	0	0	0
ENSG00000112039	891.75	890.720890491899	0.00111662797869358	0	400.1	399.323699893875	0.00160854786303424	100
ENSG00000112041	1530.3	1530.3	0.00312029602038816	0	92.4333333333334	92.4333333333334	0.000673945185719437	100
ENSG00000112053	3556.3	3552.7924772477	0.000464208587576976	0	762.866666666667	761.485463919882	0.000817959451192869	0
ENSG00000112062	2269.5	2269.5	0.000839745758977748	0	6.08333333333333	6.08333333333333	0.000639287671232877	100
ENSG00000112077	2535.8	2534.7469621606	0.000672364539790204	0	167.38125	166.789078140886	0.000530937605018483	93
ENSG00000112078	940.0	937.499575737723	0.000678229787234043	0	163.884210526316	161.164559219962	0.000327127304258462	93
ENSG00000112079	2269.5	2269.5	44.0635126300947	0	92.4333333333334	92.4333333333334	0.000257082582041111	87
ENSG00000112081	1369.03846153846	1366.79190634186	0.000771508638853772	0	6.08333333333333	0	0.000409150684931507	97
ENSG00000112096	3556.3	3556.3	0.000271967213114754	0	92.4333333333334	92.4333333333334	0.000200209159754778	69
ENSG00000112110	940.0	940	0.000996371276595745	0	313.411111111111	313.411111111111	0.000152815258623746	72
ENSG00000112115	400.1	399.477319842386	0.00196728817795551	0	167.38125	166.747920030252	0.00153984989358127	82
ENSG00000112116	400.1	399.542358566109	0.00196728817795551	0	167.38125	166.814071123111	0.00153984989358127	82
ENSG00000112118	3556.3	3553.37060294701	0.000448475381716953	0	313.411111111111	310.174963041593	0.000175357535363562	69
ENSG00000112130	891.75	890.516044536537	0.00201590131763387	0	167.38125	164.355612586476	0.00109761995444532	77
ENSG00000112137	313.411111111111	313.411111111111	0.000548193710781012	0	167.38125	167.38125	0.001026459056794	80
ENSG00000112139	1126.4	1126.39997321432	88.778521525213	0	163.884210526316	160.692088083864	0.000137786306121138	85
ENSG00000112144	2269.5	2269.5	0.000461164573694646	0	722.5	722.5	0.000127438062283737	81
ENSG00000112146	1369.03846153846	1368.016061048	0.00183342986374491	0	92.4333333333334	89.7478083321933	0.000580039668229354	93
ENSG00000112149	313.411111111111	312.464511135442	0.000992520650902258	0	163.884210526316	163.222990198415	0.00189808401310296	100
ENSG00000112159	3556.3	3554.62395342383	0.000921107893034896	0	167.38125	165.349362181016	0.000360852843433778	87
ENSG00000112164	937.457142857143	933.789241990815	0.00131324083386669	0	92.4333333333334	85.6969547334621	0.000363786512802019	100
ENSG00000112167	937.457142857143	932.7983906039	0.000853737161317851	0	163.884210526316	158.428874978188	0.000401722653991907	81
ENSG00000112175	940.0	939.205534657623	0.00120992021276596	0	163.884210526316	161.290675067641	0.000250603763889781	81
ENSG00000112182	940.0	939.182486206046	0.00272378829787234	0	0	0	0	0
ENSG00000112183	1381.2	1381.2	0.00140401824500434	0	0	0	0	0
ENSG00000112186	1530.3	1529.07716111023	0.00144351042279292	0	92.4333333333334	90.5152512121652	0.000776505589614136	98
ENSG00000112195	167.38125	166.376023922003	0.00165212650759867	0	163.884210526316	162.899986294552	0.00168738037125056	100
ENSG00000112200	891.75	890.644607622407	0.000848460891505467	0	167.38125	166.540108231051	0.00135690228146821	98
ENSG00000112208	937.457142857143	937.457142857143	0.000589717625186675	0	92.4333333333334	92.4333333333334	0.00120507392715471	93
ENSG00000112210	2269.5	2269.5	0.000487523243005067	0	0	0	0	0
ENSG00000112212	3556.3	3551.20392686919	0.00025589151646374	0	163.884210526316	162.359935645528	0.000234561950028904	100
ENSG00000112214	1381.2	1381.19994112035	72.4015904351289	0	92.4333333333334	87.3248443205635	6.1038586368554e-005	100
ENSG00000112218	891.75	891.26454549882	0.000754659938323521	0	742.888888888889	741.930056938753	0.000479177983846844	97
ENSG00000112232	1381.2	1380.40144360277	0.00157058427454387	0	14.85	14.0909980545894	0.00185353535353535	98
ENSG00000112234	1369.03846153846	1366.64866269829	0.00151130450906026	0	14.85	6.77900296735905	0.000346868686868687	85
ENSG00000112237	1369.03846153846	1369.03846153846	0.00120656434892541	0	0	0	0	0
ENSG00000112238	940.0	940	0.00508727234042553	0	92.4333333333334	92.4333333333334	3.97151099891815e-005	84
ENSG00000112242	1381.2	1381.2	0.000960105705183898	0	163.884210526316	163.884210526316	0.00019488149527908	100
ENSG00000112245	1530.3	1527.58145593331	0.00043530941645429	0	92.4333333333334	87.890398799034	0.00031693112152903	100
ENSG00000112246	940.0	940	0.00366365531914894	0	92.4333333333334	92.4333333333334	0.000416018752253877	90
ENSG00000112249	3556.3	3553.53736276698	0.0007763006495515	0	92.4333333333334	89.5827635078466	0.000452488279841327	100
ENSG00000112273	937.457142857143	932.18689156569	0.00191931867361556	0	92.4333333333334	90.540357684963	0.00555772448611612	0
ENSG00000112276	762.866666666667	762.333273067873	0.00129191383378485	0	313.411111111111	311.846562760653	0.00031220973517212	76
ENSG00000112280	3556.3	3556.29994740287	28.119302331918	0	762.866666666667	761.163142544678	0.000463957878178799	0
ENSG00000112282	940.0	939.414595572934	0.00274276063829787	0	92.4333333333334	90.4126662431935	0.000371121529029931	100
ENSG00000112290	1184.5	1183.86970578701	0.000734711692697341	0	163.884210526316	162.314373593947	0.000270361616031858	95
ENSG00000112293	1215.81	1213.13152518811	0.00107263223694492	0	891.75	887.046975153638	0.000334280908326325	93
ENSG00000112294	3556.3	3551.38612508483	0.000313491831397801	0	400.1	398.129077567942	0.000572501874531367	98
ENSG00000112297	400.1	398.306195922342	0.00183	0	167.38125	162.800024282119	0.000767833912101863	68
ENSG00000112299	1184.5	1182.4327518225	0.000789772055719713	0	92.4333333333334	90.6474945691005	0.000738608005769924	100
ENSG00000112303	1184.5	1182.03119446266	0.000789772055719713	0	14.85	11.6677860446411	0.000404983164983165	100
ENSG00000112304	1369.03846153846	1369.03846153846	0.000687285292878213	0	163.884210526316	163.884210526316	0.000105580641017406	100
ENSG00000112305	2269.5	2269.5	88.1255512531394	0	361.807692307692	361.807692307692	0.000200515360901456	80
ENSG00000112306	1530.3	1524.2249619765	0.000664411553290205	0	92.4333333333334	84.6302113414191	0.000350977280923188	93
ENSG00000112308	891.75	891.75	0.0013572346509672	0	163.884210526316	163.884210526316	0.000267042199242084	100
ENSG00000112309	1369.03846153846	1368.00236433513	0.000796800842815002	0	0	0	0	0
ENSG00000112312	722.5	719.375920656345	0.000701788235294117	0	167.38125	164.100540889483	0.000828019864829543	71
ENSG00000112319	1369.03846153846	1368.168318446	0.00134265402444163	0	0	0	0	0
ENSG00000112320	762.866666666667	762.065565692067	0.00208916586559469	0	0	0	0	0
ENSG00000112333	940.0	940	0.00196411276595745	0	163.884210526316	163.884210526316	0.000365611792664911	73
ENSG00000112335	1215.81	1215.81	0.00226927727194216	0	167.38125	167.38125	0.000433567081139614	77
ENSG00000112337	3556.3	3421.73588992902	0.000542645164918595	0	0	0	0	0
ENSG00000112339	3556.3	3553.14389682734	0.000741515338975902	0	163.884210526316	161.018587722399	0.000515876421093198	82
ENSG00000112343	313.411111111111	312.218075250817	0.00192582514978551	0	167.38125	166.720437421288	0.00310362719838692	0
ENSG00000112357	2269.5	2267.23161904611	0.000754517294558273	0	167.38125	164.991949286785	0.000590633658190508	84
ENSG00000112365	1215.81	1214.84742805456	0.00146167082027619	0	163.884210526316	162.169055031471	0.0007175431948102	100
ENSG00000112367	1530.3	1530.3	0.00225272364895772	0	163.884210526316	163.884210526316	0.000537190249855482	76
ENSG00000112378	722.5	717.109043524242	0.000964935640138408	0	313.411111111111	308.438869686521	0.0011083748714858	73
ENSG00000112379	940.0	938.585186953145	0.00219930744680851	0	92.4333333333334	88.4336262834697	0.000330908763072485	91
ENSG00000112394	940.0	940	0.00231023723404255	0	167.38125	167.38125	0.000382904297823084	99
ENSG00000112406	937.457142857143	936.731270568527	0.00244962664959922	0	92.4333333333334	88.7140056494005	0.000122033898305085	92
ENSG00000112414	891.75	891.75	112.140076238856	0	92.4333333333334	92.4333333333334	0.000404864767399928	99
ENSG00000112419	940.0	939.507159690237	0.00530192021276596	0	167.38125	165.335747934	0.000543794481162018	79
ENSG00000112425	891.75	888.640046354063	0.000127133165124755	0	400.1	398.078982514797	0.000283356660834791	100
ENSG00000112462	361.807692307692	313.35490875715	0.000995081109811843	0	163.884210526316	132.224778374049	0.00196338621619886	27
ENSG00000112473	2535.8	2535.8	0.000696232352709204	0	163.884210526316	163.884210526316	0.000332618986447428	100
ENSG00000112486	722.5	720.69207434884	0.00112700484429066	0	400.1	399.028882141453	0.00196573856535866	1
ENSG00000112494	1369.03846153846	1367.60974623735	0.00102161921618205	0	14.85	12.9051884541985	0.000488821548821549	100
ENSG00000112499	1381.2	1381.2	0.00110206487112656	0	92.4333333333334	92.4333333333334	6.89037143887486e-005	100
ENSG00000112511	940.0	939.240390198291	0.00445641382978723	0	163.884210526316	159.041974503474	0.000342693172329629	100
ENSG00000112514	3556.3	3556.3	0.000188390743188145	0	163.884210526316	163.884210526316	0.000698041621170274	98
ENSG00000112530	2269.5	2264.35498371722	0.00111268208856576	0	92.4333333333334	85.1657364796501	0.00037882437793004	76
ENSG00000112531	1381.2	1381.2	0.00157058427454387	0	0	0	0	0
ENSG00000112539	762.866666666667	760.791974780461	0.000921562090360919	0	742.888888888889	740.86852855926	0.000946344750224349	100
ENSG00000112541	1530.3	1529.10270711085	0.00113483173234006	0	92.4333333333334	90.901283979529	0.000681777857915615	88
ENSG00000112559	400.1	398.447326396925	0.000926355911022245	0	167.38125	164.852225859065	0.00109790075053209	82
ENSG00000112561	940.0	939.752241504435	0.00368201063829787	0	92.4333333333334	90.6944541092464	2.42553191489362e-005	99
ENSG00000112562	937.457142857143	935.437876263348	0.00220081954222669	0	92.4333333333334	88.5007900040875	0.000542596465921385	76
ENSG00000112576	2269.5	2269.5	0.00075739502092972	0	92.4333333333334	92.4333333333334	0.000291366750811396	99
ENSG00000112578	2269.5	2268.03767756912	0.000619280458250716	0	163.884210526316	162.386032116798	0.000167117990879311	100
ENSG00000112584	1126.4	1123.77556229289	0.000990686257102273	0	92.4333333333334	89.3533990273216	0.00048365668950595	100
ENSG00000112592	3556.3	3550.9430824576	0.000675358940471839	0	163.884210526316	158.389201904417	0.000426776928511786	84
ENSG00000112599	1381.2	1380.7458793855	0.00116551983782218	0	167.38125	166.715701855579	0.000750741197117359	81
ENSG00000112619	762.866666666667	761.188753286591	0.0028810984881587	0	167.38125	161.71855896959	0.000304633882229939	98
ENSG00000112624	940.0	938.921907770874	0.00125301170212766	0	400.1	399.439840177724	0.00211200199950013	84
ENSG00000112640	2269.5	2268.75598022434	0.000836620841595065	0	163.884210526316	162.601551610884	0.000128316205279722	100
ENSG00000112651	3556.3	3548.51556272483	0.000487677361302477	0	167.38125	163.380501744557	0.000409669541839364	92
ENSG00000112655	1362.0	1361.99993710304	73.4212461248164	0	0	0	0	0
ENSG00000112658	1215.81	1215.81	0.000983350194520526	0	361.807692307692	361.807692307692	0.000224868076963963	94
ENSG00000112659	1530.3	1529.4860982	0.00646485198980592	0	0	0	0	0
ENSG00000112667	3556.3	3556.3	0.000111563422658381	0	0	0	0	0
ENSG00000112679	2269.5	2269.5	0.00125454196959683	0	0	0	0	0
ENSG00000112685	1369.03846153846	1367.47749135728	0.00114188756847872	0	92.4333333333334	89.3886135993317	0.000445099170573386	100
ENSG00000112695	400.1	393.091958379872	0.000841349662584354	0	0	0	0	0
ENSG00000112697	2269.5	2265.98955999627	0.000687105089226702	0	163.884210526316	158.566044591472	5.28543901342411e-005	95
ENSG00000112699	3556.3	3554.73188894324	0.000577232516941765	0	92.4333333333334	90.9886582701137	0.000234352686620988	93
ENSG00000112701	1381.2	1380.97333228504	0.00508764552562989	0	163.884210526316	161.907122569152	0.000359930952533881	71
ENSG00000112706	400.1	399.643103827121	0.00288107223194201	0	163.884210526316	162.217064400878	0.000816918234954076	93
ENSG00000112715	400.1	400.1	0.00149475381154711	0	167.38125	167.38125	0.000156732011500691	75
ENSG00000112739	2269.5	2266.78866578755	0.000581376955276493	0	92.4333333333334	88.5338729310878	8.77713667508114e-005	96
ENSG00000112742	2269.5	2264.13224377311	0.000401670191672174	0	0	0	0	0
ENSG00000112759	1362.0	1361.35182755409	0.00106047136563877	0	167.38125	166.74705639171	0.000525889249841306	75
ENSG00000112761	762.866666666667	760.308453097643	0.0017310180896618	0	167.38125	163.444169218736	0.000597892535752959	96
ENSG00000112763	400.1	398.5252680487	0.0123300349912522	0	163.884210526316	156.121359450005	0.00142853908407733	7
ENSG00000112769	940.0	940	106.3836516	0	92.4333333333334	92.4333333333334	0.000310558961413631	81
ENSG00000112773	940.0	939.102671864756	0.000541193617021277	0	163.884210526316	162.376919702035	0.000108228852206307	83
ENSG00000112782	1369.03846153846	1366.33107024985	0.00325997561455261	0	92.4333333333334	81.6274846410006	0.000540800576992427	95
ENSG00000112787	762.866666666667	760.130615888524	0.00100722450406362	0	163.884210526316	161.390488952471	0.00143318870833066	100
ENSG00000112796	2535.8	2531.6724975242	0.00139223519204985	0	400.1	395.111565466716	0.000505841039740065	99
ENSG00000112799	400.1	400.1	0.000975256185953511	0	92.4333333333334	92.4333333333334	0.000669076812116841	100
ENSG00000112812	2269.5	2269.0459577546	0.00166020136593963	0	163.884210526316	163.254919097373	0.000337714047144968	100
ENSG00000112818	2535.8	2533.86544697038	0.000767108999132424	0	92.4333333333334	90.3163045751132	0.000283588171655247	82
ENSG00000112837	940.0	940	0.00237338191489362	0	92.4333333333334	92.4333333333334	0.000200295708618824	90
ENSG00000112851	3556.3	3556.3	0.000947403481146135	0	400.1	400.1	0.000294318920269932	100
ENSG00000112852	937.457142857143	936.420864528842	0.00189829051232818	0	92.4333333333334	91.6542123548546	0.00217360980887126	14
ENSG00000112855	3556.3	3554.90999497349	0.000527291848269269	0	163.884210526316	162.959132085577	0.000396285888624831	79
ENSG00000112874	3556.3	3547.1317586654	0.00028753760931305	0	92.4333333333334	88.9332506703123	0.000633342949873783	99
ENSG00000112877	891.75	889.87854938727	0.00213055340622372	0	92.4333333333334	89.4113967235976	0.000578449332852506	100
ENSG00000112893	1381.2	1380.58627632429	0.00166491311902693	0	92.4333333333334	91.5350495171786	0.000905192931842769	100
ENSG00000112902	940.0	938.775609252576	0.00240059680851064	0	92.4333333333334	88.6079692746879	0.000148333934367111	96
ENSG00000112936	722.5	722.140395440732	0.00399874602076125	0	163.884210526316	162.573198865129	0.000324021452887148	92
ENSG00000112941	2269.5	2266.89455794694	0.000517641330689579	0	92.4333333333334	89.8139626534319	0.000422834475297512	100
ENSG00000112964	400.1	399.613737988003	0.00106003499125219	0	92.4333333333334	91.3135389903892	0.000510897944464479	100
ENSG00000112972	3556.3	3556.3	0.000386595619042263	0	400.1	400.1	0.00039065983504124	100
ENSG00000112977	762.866666666667	721.13302545592	0.000725623525299309	0	92.4333333333334	46.301892342817	0.000576004327443202	99
ENSG00000112981	3556.3	3556.29982126108	28.1191163107724	0	163.884210526316	159.320141827715	0.000510183377223971	92
ENSG00000112983	1530.3	1529.13014471883	0.00165428608769522	0	163.884210526316	160.19566831011	0.000237399319159869	100
ENSG00000112984	2269.5	2267.64994541798	0.00110706278916061	0	400.1	398.377013665466	0.000654348912771807	4
ENSG00000112992	3556.3	3553.07338446784	0.0018164499620392	0	92.4333333333334	87.534683150231	0.000689816083663902	85
ENSG00000112996	792.4	791.963540613612	0.000900073826350328	0	762.866666666667	762.33878471812	0.000934915668967928	66
ENSG00000113013	3556.3	3554.98763088286	0.000318200095604983	0	6.08333333333333	0	0	100
ENSG00000113048	937.457142857143	937.015837874231	0.00100680495870287	0	742.888888888889	742.382148986577	0.000443988333831887	64
ENSG00000113068	1369.03846153846	1366.1040004781	0.000555541002949853	0	163.884210526316	158.684416008647	0.00012164076048558	83
ENSG00000113070	400.1	400.1	0.00139846788302924	0	400.1	400.1	0.00139846788302924	0
ENSG00000113073	1369.03846153846	1367.8786033446	0.00227913027110549	0	92.4333333333334	90.7504823628358	0.00136468085106383	100
ENSG00000113083	1369.03846153846	1369.03846153846	73.0453976724821	0	14.85	14.85	0.000526531986531986	98
ENSG00000113088	1362.0	1362	0.000419994860499266	0	92.4333333333334	92.4333333333334	0.000118809953119365	100
ENSG00000113100	937.457142857143	936.736399782644	0.00168286306421627	0	361.807692307692	360.377049385591	0.000610691825236526	14
ENSG00000113108	937.457142857143	936.010131502871	0.00172751150528786	0	167.38125	165.688614222823	0.00116379224076771	44
ENSG00000113119	400.1	398.950047220381	0.000424763809047738	0	167.38125	166.194238365185	0.000483704118591539	83
ENSG00000113140	937.457142857143	934.212659467974	0.000650060650391637	0	92.4333333333334	87.7505149546303	0.000475196538045438	100
ENSG00000113141	1381.2	1380.81655382235	0.00489681364031277	0	92.4333333333334	89.4020855901695	0.000354482509917057	100
ENSG00000113161	3556.3	3554.44841103149	0.000294139414560076	0	163.884210526316	163.078745451153	0.000438376581668701	90
ENSG00000113163	940.0	940	0.00104526595744681	0	92.4333333333334	92.4333333333334	0.000391925712225027	93
ENSG00000113194	1530.3	1529.70579910061	0.00242919231523231	0	163.884210526316	160.97418567214	0.000117284025949001	100
ENSG00000113196	937.457142857143	933.105141964643	0.0011085504099235	0	163.884210526316	156.810333939711	0.000529831395722269	75
ENSG00000113205	937.457142857143	935.404177946894	0.00189829051232818	0	92.4333333333334	90.8898213385594	0.00217360980887126	14
ENSG00000113209	937.457142857143	935.204925718041	0.00189829051232818	0	92.4333333333334	90.7400144891174	0.00217360980887126	14
ENSG00000113211	937.457142857143	933.723039371658	0.00189829051232818	0	92.4333333333334	89.6258652218237	0.00217360980887126	14
ENSG00000113212	937.457142857143	936.901070737291	0.00189829051232818	0	92.4333333333334	92.0152531300788	0.00217360980887126	14
ENSG00000113231	2269.5	2267.57873890316	0.00151313549239921	0	163.884210526316	158.016681900662	7.89337786627272e-005	100
ENSG00000113240	2269.5	2268.37040573387	0.00137115620180657	0	92.4333333333334	89.5629076155862	0.000366328885683375	93
ENSG00000113248	937.457142857143	933.562553789842	0.00189829051232818	0	92.4333333333334	89.5052048932982	0.00217360980887126	14
ENSG00000113249	400.1	399.489030772475	0.00133272181954511	0	92.4333333333334	92.2275988209906	0.003511871619185	78
ENSG00000113262	940.0	937.92184874624	0.00146926808510638	0	163.884210526316	159.377166224957	0.000270221273042585	100
ENSG00000113263	940.0	938.658783856616	0.00329976063829787	0	400.1	396.581096742156	0.000548952761809547	10
ENSG00000113269	1369.03846153846	1369.03846153846	0.00364989599662874	0	167.38125	167.38125	0.000311020499607931	98
ENSG00000113272	3556.3	3548.61382647671	0.000279760143969856	0	92.4333333333334	89.2686776465537	0.000816848178867652	98
ENSG00000113273	3556.3	3550.46399224452	0.000565055816438433	0	92.4333333333334	89.6442975261388	0.000782661377569419	98
ENSG00000113282	2269.5	2268.85540942257	0.00136768363075567	0	14.85	12.8364406779661	0.00046020202020202	100
ENSG00000113296	2535.8	2534.86277519372	0.00198261101033204	0	400.1	398.758596151002	0.000847438140464884	10
ENSG00000113300	1530.3	1527.69954405854	0.00062237600470496	0	163.884210526316	157.149205389851	0.000138469715460209	94
ENSG00000113302	400.1	399.563202887979	0.00210746813296676	0	167.38125	166.40895574441	0.00125460289010866	67
ENSG00000113303	400.1	398.525641260993	0.0123300349912522	0	167.38125	164.580756816792	0.00564268100519025	0
ENSG00000113312	1530.3	1530.3	0.00211421420636476	0	400.1	400.1	0.000552549362659335	85
ENSG00000113318	2535.8	2532.86544555987	0.000569961353419039	0	92.4333333333334	90.4362176141767	0.000952946267580238	91
ENSG00000113319	1215.81	1215.25586763841	0.00379973680098042	0	92.4333333333334	90.0158158296905	0.000462571222502705	92
ENSG00000113327	937.457142857143	933.388804818032	0.00194538599859803	0	92.4333333333334	77.6307591987842	9.86332491886044e-005	100
ENSG00000113328	891.75	891.22170658081	0.00399033249229044	0	167.38125	165.019630718578	0.000505755572980845	100
ENSG00000113356	940.0	937.954645859032	0.00107383617021277	0	400.1	398.356259220368	0.000757425643589103	29
ENSG00000113360	3556.3	3554.76121783468	0.000857888817028935	0	14.85	10.9179541822057	0.000187946127946128	99
ENSG00000113361	937.457142857143	936.601288984638	0.00168286306421627	0	163.884210526316	161.229452822193	0.000262715974050999	100
ENSG00000113368	937.457142857143	936.849474906651	0.00254064414373228	0	92.4333333333334	89.7153066271019	5.50883519653804e-005	100
ENSG00000113369	940.0	940	0.00109557765957447	0	14.85	14.85	5.92592592592592e-006	100
ENSG00000113384	1215.81	1214.51769661405	0.000394661172387133	0	167.38125	165.524211884939	0.0002531346850379	83
ENSG00000113387	1215.81	1208.9806815255	0.000842391080843224	0	92.4333333333334	83.7253802347385	0.000322827262892174	98
ENSG00000113389	891.75	891.292863202529	0.00245871600784973	0	92.4333333333334	90.0545703032412	0.000242185358817166	86
ENSG00000113391	1184.5	1182.90452955505	0.000852395947657239	0	92.4333333333334	88.6918015938841	0.000255697800216372	100
ENSG00000113396	2535.8	2530.40892821999	0.000556138102374004	0	722.5	718.862928232854	0.000436725259515571	69
ENSG00000113407	3556.3	3555.32201886067	0.000479673537103169	0	92.4333333333334	91.8782912302321	0.000606858997475658	99
ENSG00000113430	940.0	938.930341323532	0.00188517872340426	0	92.4333333333334	88.3820827489481	0.000321280201947349	99
ENSG00000113441	3556.3	3552.42587218614	0.000455270365267272	0	400.1	398.562007273158	0.000299787553111722	99
ENSG00000113448	2269.5	2269.5	0.00151313549239921	0	14.85	14.85	0.000301212121212121	92
ENSG00000113456	1369.03846153846	1368.06729833937	0.000620470150302009	0	0	0	0	0
ENSG00000113460	2269.5	2267.32682598572	0.000379987662480723	0	167.38125	166.186856423127	0.000576229416377283	69
ENSG00000113492	3556.3	3548.52573138885	0.000337695919916767	0	400.1	396.610708676974	0.000412074481379655	90
ENSG00000113494	400.1	399.856868994002	0.00106003499125219	0	400.1	399.856868994002	0.00106003499125219	0
ENSG00000113504	3556.3	3551.81697055223	0.000734059837471529	0	92.4333333333334	88.6532991051588	0.000410955643707176	78
ENSG00000113520	92.4333333333334	91.5435090053034	0.000111680490443563	0	14.85	10.5362745098039	0.000695151515151515	99
ENSG00000113522	1530.3	1528.88445847085	0.000596234071750637	0	92.4333333333334	91.1575798612061	0.000446754417598269	100
ENSG00000113525	163.884210526316	163.884210526316	0.000935593487057615	0	92.4333333333334	92.4333333333334	0.0016588063469167	100
ENSG00000113532	742.888888888889	742.519091358938	0.00210758570146575	0	92.4333333333334	90.2736959566576	0.00019938694554634	100
ENSG00000113552	2535.8	2534.06255611829	0.000565650287877593	0	92.4333333333334	90.3826247359827	0.000215171294626758	98
ENSG00000113555	937.457142857143	936.487559835571	0.00189829051232818	0	400.1	399.170251590737	0.00124780554861285	98
ENSG00000113558	1530.3	1509.65671444043	0.000836692805332288	0	0	0	0	0
ENSG00000113569	1530.3	1529.50574073897	0.00116265307456054	0	163.884210526316	162.423957939178	0.000459836855289357	97
ENSG00000113575	3556.3	3556.3	0.000378874110733065	0	163.884210526316	163.884210526316	0.000232963260325005	85
ENSG00000113578	937.457142857143	936.125419111038	0.00158602557069276	0	0	0	0	0
ENSG00000113580	940.0	940	0.00271725319148936	0	92.4333333333334	92.4333333333334	0.000130883519653804	100
ENSG00000113583	400.1	399.71442976085	0.00158103474131467	0	92.4333333333334	92.0380644687954	0.00217567616300036	99
ENSG00000113593	3556.3	3545.82791343359	0.000360228046002868	0	14.85	7.44823216520651	0.000485589225589225	91
ENSG00000113594	400.1	392.742414172586	0.00182546113471632	0	167.38125	150.754499308255	0.000666645756319779	99
ENSG00000113595	3556.3	3556.3	0.000324946714281697	0	0	0	0	0
ENSG00000113597	1369.03846153846	1367.26735797997	0.000935980278128951	0	361.807692307692	357.825607025818	0.000325147868608483	100
ENSG00000113600	722.5	722.287129412284	0.00399874602076125	0	163.884210526316	163.257941291412	0.000374514419680134	92
ENSG00000113615	2269.5	2268.93539903078	0.00116430491297643	0	361.807692307692	360.789148555299	0.000281516955458701	100
ENSG00000113621	940.0	939.398365535222	0.0015450170212766	0	92.4333333333334	91.3261603673799	0.000960530111792283	100
ENSG00000113638	1369.03846153846	1367.85782641919	0.000829240398932434	0	14.85	6.54917745887295	0.000107542087542088	100
ENSG00000113643	3556.3	3554.29256067989	0.000546360262070129	0	92.4333333333334	91.1341832951871	0.000633721601153985	98
ENSG00000113645	891.75	891.634386771737	0.00669593383795907	0	14.85	13.3207979734009	0.000443030303030303	100
ENSG00000113648	2269.5	2269.5	0.00049236748182419	0	0	0	0	0
ENSG00000113649	1381.2	1380.70259882077	0.00227790906458152	0	92.4333333333334	89.5692868014786	0.00020276235124414	100
ENSG00000113657	3556.3	3555.06088374621	0.000526167364957962	0	163.884210526316	162.27649735716	0.000171737105787141	97
ENSG00000113658	940.0	938.448153220584	0.00236365957446808	0	163.884210526316	158.545451388	0.000384240799023701	87
ENSG00000113712	2269.5	2269.5	0.000694438422560035	0	6.08333333333333	6.08333333333333	0.000203013698630137	72
ENSG00000113716	891.75	891.48130704134	0.00267649229044015	0	400.1	399.979445973917	0.00596541364658835	100
ENSG00000113719	1530.3	1520.15744738116	0.000939276612428935	0	0	0	0	0
ENSG00000113721	1369.03846153846	1366.9124766866	0.00208825250737463	0	361.807692307692	352.920613920434	0.000226971404273413	91
ENSG00000113722	937.457142857143	935.146856253833	0.00184751165767578	0	92.4333333333334	86.465331956355	0.000306967183555716	98
ENSG00000113732	937.457142857143	937.457142857143	0.00104634436621865	0	92.4333333333334	92.4333333333334	0.000159249909844933	95
ENSG00000113734	940.0	939.356005894696	0.00170444042553191	0	92.4333333333334	91.1473691280319	0.000569978362783988	100
ENSG00000113739	400.1	399.65178836081	0.0011859760059985	0	313.411111111111	311.907560639605	0.00038479809976247	84
ENSG00000113742	940.0	939.557488745416	0.00265942340425532	0	92.4333333333334	89.7116083197427	0.000175564370717634	99
ENSG00000113749	940.0	940	0.00110977553191489	0	163.884210526316	163.884210526316	0.000434745969554885	86
ENSG00000113758	1215.81	1214.74408867602	0.00137826551846094	0	313.411111111111	310.362658385027	0.000246044244336512	86
ENSG00000113761	762.866666666667	762.228152123304	0.00134634012059775	0	6.08333333333333	0	0.000277972602739726	100
ENSG00000113763	940.0	940	212.766714547872	0	0	0	0	0
ENSG00000113790	3556.3	3556.29995661329	28.1191024252735	0	92.4333333333334	91.1993109586393	0.000204504147133069	100
ENSG00000113805	940.0	939.043142613151	0.00330776489361702	0	92.4333333333334	87.7905690942716	0.000343241976199062	100
ENSG00000113810	3556.3	3553.54850478531	0.000345615386778393	0	92.4333333333334	90.5239503889051	0.000330833032816444	100
ENSG00000113811	762.866666666667	754.067749212997	0.000556487809140959	0	0	0	0	0
ENSG00000113812	1381.2	1379.65854199153	0.000516891109180423	0	92.4333333333334	91.0016693607642	0.000549963937973314	98
ENSG00000113838	2269.5	2266.97679516342	0.000542937210839392	0	313.411111111111	310.073289801379	0.000280289998936434	87
ENSG00000113845	940.0	937.935480823729	0.00192893085106383	0	762.866666666667	760.81777981858	0.00165383028925981	86
ENSG00000113851	1369.03846153846	1366.47569777538	0.00111892765837899	0	92.4333333333334	88.5983596059322	0.000598182473855031	100
ENSG00000113889	400.1	400.1	0.00188704073981505	0	0	0	0	0
ENSG00000113905	400.1	398.543703013481	0.00116248687828043	0	92.4333333333334	89.5692882298132	0.00027526866209881	100
ENSG00000113916	1381.2	1379.02317648609	0.000604996379959456	0	92.4333333333334	88.592018386379	0.000280623873061666	94
ENSG00000113924	2535.8	2531.9972750915	0.000236750926729237	0	167.38125	166.449090072464	0.000995362383779545	77
ENSG00000113946	361.807692307692	361.111911234964	0.00403213649410014	0	167.38125	164.367886222094	0.000321678802135843	89
ENSG00000113966	2269.5	2269.5	0.000564267019167218	0	14.85	14.85	0.00876653198653199	90
