gene_id	refseq	fam_age	len_age	rate
29855	314.52	XM_005255283/NM_001288656/NM_001079514/XM_005255280/XM_005255279/XM_005255278/XM_005255277	NA	NA
50833	92.3975	NM_016945	17.0075570344407	0.00795658075164372
50855	442.35	XM_006721194/XM_006721193/XM_005255977/NM_001037281/NM_016948	114.904673681128	0.000820393240646547
50859	442.35	XM_005263041/NM_001251967/NM_001204356/NM_001204358/NM_001204355/NM_001204354/NM_001204353/NM_001204352/NM_001040159/NM_016950	NA	NA
51192	92.3975	NM_001040138/NM_016951/NM_181641/NM_181640/NM_016326	12.423294702429	0.00524207938526475
50945	314.52	XM_006725420/XM_006725419/XR_430822/XM_006725418/XM_006725417/XM_005262138/XM_006724657/XM_005262137/XM_005262136/NM_001109879/NM_001109878/NM_016954	NA	NA
116448	442.35	NM_138983	NA	NA
91663	442.35	NM_138373/NM_001020819/NM_001290188/NM_001290189/NM_001020820/NM_001290192/NM_001290191/NM_001290194/NM_001020821/NM_001290193/NM_001290190/NM_001020818	NA	NA
50616	314.52	XM_005268929/NM_020525	NA	NA
2700	442.35	XM_005266353/NM_021954	NA	NA
5817	91.47142857	XM_005259120/NM_001135770/NM_001135769/NM_001135768/NM_006505	NA	NA
8473	1387.535714	XM_006724714/XM_005262308/NM_181673/NM_181672	NA	NA
54148	788.2695652	XM_006724026/NM_017446/NM_080794	NA	NA
3226	314.52	NM_017409	NA	NA
26280	442.35	NM_017416	NA	NA
51805	1387.535714	XM_006715501/XM_005267018/XM_006715500/NM_017421	NA	NA
51809	937.4571429	XM_005263062/NM_017423	NA	NA
53635	788.2695652	XM_005259000/XM_005258999/XM_006723244/XM_005258998/NM_017432	NA	NA
50506	1387.535714	XM_005254421/NM_014080	NA	NA
53947	788.2695652	XM_005261646/XM_006724267/XM_006724266/XM_006724265/XM_005261648/XM_005261647/XM_005261644/XM_005261643/NM_017436	NA	NA
56890	442.35	XM_005269027/XM_005269026/NM_001205028/NM_001205029/NM_020128/NM_017440	NA	NA
54107	788.2695652	NM_001278255/NR_027261/NM_017443	NA	NA
54149	442.35	NM_001100420/NM_017447/NM_001100421	NA	NA
10458	442.35	XM_006721638/XM_006721637/XM_006721636/XM_006721635/XR_429867/XM_005256948/XM_005256945/XM_005256944/XM_005256943/NM_001144888/NM_006340/NM_017450/NM_017451	NA	NA
10117	92.3975	XM_006714056/NM_031889	NA	NA
50613	92.3975	NM_017481	29.4446949058097	0.00422123217619524
55556	1229.645455	XR_430045/XM_005258118/XR_430044/XR_430043/XR_243810/XR_430042/XR_430041/XR_243811/NM_202758/NM_017512/NM_001126123	NA	NA
54738	442.35	NM_017521	82.0955279094658	0.000349317847858031
55571	1387.535714	NM_017546	NA	NA
55572	937.4571429	XM_006718881/XM_006718880/XM_006718879/XM_006718878/NR_037648/NR_037647/NM_017547	NA	NA
54749	442.35	NM_017549/NM_001242948/NM_001242946	NA	NA
54752	92.3975	XM_005257993/NM_017559	0.693642357290392	0.00421122681890744
54756	442.35	XM_006713209/XM_005265238/NM_017563	NA	NA
54757	442.35	XR_429905/XM_006721960/XM_006721959/XM_006721958/NM_001243746/NR_027751/NM_017565	NA	NA
55577	937.4571429	XM_006712045/XM_005264412/XM_005264415/XM_005264413/NM_017567	NA	NA
54762	1229.645455	XM_005247547/XM_005247546/NM_001172105/NM_017577	NA	NA
54764	788.2695652	XM_005269926/XM_005269925/XM_006717907/XM_005269927/NM_017580	NA	NA
55584	937.4571429	NM_017581	NA	NA
55585	314.52	XM_005245315/NM_017582	NA	NA
54765	442.35	XM_006718254/NM_017583	NA	NA
55586	1387.535714	XM_005261925/XR_244455/NM_017584	NA	NA
54766	442.35	XM_005271602/XM_006718864/XM_006718863/XM_006718862/XM_005271601/NM_017589	39.3300186099114	0.000872546625974907
23264	314.52	NM_017590	NA	NA
28511	442.35	XM_005257251/NM_001144929/NM_001144928/NM_001144927/NM_017595/NM_001001349	NA	NA
55591	442.35	XM_006719490/XM_006719489/XM_006719488/XM_006719487/XM_006719486/XM_006719485/XM_006719484/XM_006719483/XM_006719482/XM_006719481/XM_006719480/XM_006719479/XM_006719478/XM_006719477/NR_038242/NR_038241/NM_017599	NA	NA
54778	442.35	XM_006720580/XM_006720579/XM_006720578/XM_006720577/XM_005254476/XM_005254475/XM_006720576/XM_005254473/XM_006720575/XM_005254479/NM_001270530/NM_001270529/NM_001270528/NM_017610	NA	NA
54780	442.35	XM_005269930/XM_005269929/XR_428706/XM_005269928/NM_001167865/NM_017615	NA	NA
55599	1387.535714	NM_017619	NA	NA
54784	937.4571429	XM_005250465/XM_005250464/NM_017621	NA	NA
54788	1387.535714	XR_246094/XM_005269932/XM_005269931/NM_017626/NM_001002762	NA	NA
55602	442.35	XM_005263118/NM_017632	305.388494690223	0.00184698144003617
54793	1387.535714	XM_005273545/XM_005273544/XM_005273543/XM_005273542/XM_005273541/NM_017634	NA	NA
54797	937.4571429	XM_005245914/NM_017638/NM_001127350	NA	NA
55604	788.2695652	XM_006715140/XM_006715139/XM_006715138/XM_006715137/XM_006715136/XM_005249218/NM_001173977/NM_017640	NA	NA
54801	442.35	NM_017645/NM_001270890	NA	NA
54805	1387.535714	XM_006717908/XM_005269933/NM_199076/NM_199077/NM_017649	NA	NA
54806	442.35	XR_427973/XM_005267039/XM_006715507/NM_001134832/NM_001134831/NM_001134830/NM_017651	NA	NA
54812	937.4571429	XR_244941/XR_244940/XM_005264380/NM_001002243/NM_203437/NM_017657	NA	NA
54814	1229.645455	NM_001163377/NM_017659	NA	NA
54815	442.35	XM_005259960/XM_005259959/XM_006722781/XM_006722780/XM_005259954/XM_005259962/XM_005259961/XM_005259958/XM_005259957/XM_005259956/NM_017660	NA	NA
140803	314.52	XM_006716959/XR_242568/NM_001177311/NM_001177310/NM_017662	NA	NA
55608	442.35	NR_104587/NR_104586/NM_001286721/NM_017664	NA	NA
54819	1387.535714	XM_005272027/XM_005272026/XM_005272025/XM_005272024/NM_017665	NA	NA
55611	1387.535714	NR_003089/NM_017670	NA	NA
55612	442.35	NM_017671	NA	NA
54822	442.35	XM_006720582/XM_005254489/XM_005254488/XM_005254487/XM_005254486/NM_017672	NA	NA
54825	442.35	XM_006714887/NM_017675/NM_001171976	NA	NA
54828	788.2695652	XM_005257476/XM_005257477/XM_005257475/XM_005257474/XM_005257473/XM_005257472/NM_001099432/NM_017679	NA	NA
54836	442.35	XM_005252063/XM_005252062/XM_006717149/NM_017688	NA	NA
54839	788.2695652	XM_005254492/NM_001199018/NM_017691/NM_001284357/NM_001199017	NA	NA
54841	314.52	NM_001159596/NM_017693	NA	NA
54842	937.4571429	XM_005246655/XM_005246656/XM_005246654/NM_017694	NA	NA
54845	937.4571429	XR_242393/XM_005250992/XM_005250991/NM_001122827/NM_001122826/NM_001122825/NM_001034915/NM_017697	NA	NA
54851	937.4571429	NM_017704	NA	NA
54852	442.35	XM_005254496/XM_006720584/XM_005254495/XM_005254494/XM_006720583/NM_017705/NM_001104554	NA	NA
54853	1387.535714	XM_006714788/XM_005268471/XM_005268469/NM_017706	NA	NA
54854	92.3975	XM_005259019/NM_017708	NA	NA
54857	314.52	NM_001171193/NM_001171192/NM_001171191/NM_017711	NA	NA
54858	937.4571429	XM_005259971/XM_006722783/NM_017712	NA	NA
54859	442.35	XM_006713211/XM_005265243/XM_005265242/XM_006713210/XM_005265240/XM_005265241/NM_001031703	NA	NA
55617	1387.535714	XM_006723590/XM_006723589/XR_430268/NM_017714	NA	NA
54861	788.2695652	XM_005265246/XM_005265245/NM_001100594/NM_017719	NA	NA
55620	92.3975	XM_006722792/XM_006722791/XM_006722790/XM_005259592/NM_001013841/NM_017720	NA	NA
54866	314.52	XM_006720585/NM_001130143/NM_017726	NA	NA
54867	788.2695652	XM_005264383/XR_426985/XM_006712036/XM_005264382/XM_005264381/XR_244942/NM_017727/NM_001083590	NA	NA
54868	937.4571429	XM_006721963/XM_005257481/NM_017728	NA	NA
54870	442.35	XM_006713212/XM_005265248/NM_198880/NM_017730	NA	NA
54873	442.35	NM_017734	NA	NA
54875	442.35	XM_006716793/NM_001286985/NM_001114395/NM_001286984/NM_017738/XM_005251492	NA	NA
55624	442.35	NM_001290130/NM_001290129/XM_006710756/XM_006710755/XM_005271010/NM_001243766/NM_017739	NA	NA
54877	442.35	XM_006722494/XM_006722493/XR_430076/XR_245462/NM_017742	NA	NA
54880	442.35	XM_005272620/XM_005272619/XM_005272617/XM_006724536/XM_005272618/XM_005272616/NM_001123385/NM_001123384/NM_001123383/NM_017745	NA	NA
54883	1387.535714	XR_430784/XR_430783/XR_429907/XR_429906/NR_073428/NM_017748	NA	NA
55627	788.2695652	XM_005263704/XM_006712625/NR_033232/NR_033231/NM_017951/NR_033230/NM_017751/NM_001171083	NA	NA
54886	442.35	NM_207299/NM_017753	NA	NA
54887	937.4571429	XM_005249199/XM_006715126/XM_006715125/NM_017754	NA	NA
54888	1387.535714	NR_037947/NM_001193455/NM_017755	NA	NA
54890	442.35	NM_017758	NA	NA
54891	442.35	NM_017759	NA	NA
54892	442.35	XM_006716034/XM_005249547/NR_104054/NM_017760/NM_001281932/NM_001281933	NA	NA
55629	442.35	NM_017761	389.786771960138	0.00264536609020007
54893	788.2695652	XR_430868/XM_006725547/XM_006725546/XM_006725545/XR_429458/XM_006720588/XM_005254508/XM_005254507/NM_017762	NA	NA
54897	442.35	XM_006710712/XM_005263479/NM_017766/NM_001079843	NA	NA
55631	1387.535714	XM_006710757/XM_005271013/NM_017768	NA	NA
54899	788.2695652	XM_006713213/XM_005265252/XM_005265250/NM_001289098/NM_001289099/NM_001289101/NM_017771/NM_001289100/NM_001289096/NM_001289095/XM_005265256/XM_005265255	NA	NA
54901	1387.535714	XM_006715128/XM_006715127/NM_017774	NA	NA
54902	788.2695652	NM_001271420/NM_017775	NA	NA
54903	442.35	XM_005257486/XM_006721965/XM_005257485/XM_006721964/XM_005257484/XM_005257483/XM_005257482/NM_001165927/NM_017777	NA	NA
55635	442.35	NM_017779/NM_001114120	NA	NA
54908	442.35	XM_006714889/XM_006714888/XM_005265938/NM_017785	NA	NA
55638	442.35	XM_006716601/XM_006716600/XM_005251000/XM_005250999/NM_001099755/NM_001099756/NM_001099754/NM_001099753/NM_001099751/NM_001099752/NM_001099750/NM_001099748/NM_001099749/NM_001099747/NM_001099746/NM_001099745/NM_001099744/NM_017786/NM_001099743	NA	NA
54838	442.35	NM_001083913/NM_017787	NA	NA
55640	937.4571429	NM_001195283/NM_017791	NA	NA
54914	442.35	XM_005251494/XM_006716794/NM_017794	NA	NA
54915	442.35	NM_017798	NA	NA
54918	442.35	NM_017801	NA	NA
54922	442.35	XM_006723252/XM_005259024/XM_006723251/XM_005259023/XM_006723250/NM_017805	NA	NA
54927	314.52	NM_017812	NA	NA
54928	937.4571429	NM_017813	NA	NA
54929	442.35	XM_005259976/NM_001256766/NM_017814	71.5762657067219	0.000599229365886741
54930	442.35	NM_001166270/NM_001166269/NM_017815	NA	NA
55647	442.35	NM_017817	NA	NA
49856	1387.535714	XM_005244755/XM_005244754/NM_017818	NA	NA
54931	937.4571429	NM_017819	NA	NA
54708	788.2695652	XM_005269923/NM_017824	NA	NA
54936	788.2695652	NM_017825	NA	NA
54937	92.3975	NM_001282147/NM_017826	NA	NA
54939	788.2695652	XM_005254512/XM_005254510/XM_005254509/NR_104312/NR_104313/NM_001284378/NM_001284379/NM_001284377/NM_017828/XM_005254511	NA	NA
54940	788.2695652	XM_005248114/XM_005248113/XM_005248112/XM_006714018/XM_006714017/XM_006714016/NM_001079842/NM_001168254/NM_001079841/NM_001079840/NM_001079839/NM_017830	NA	NA
54943	788.2695652	XM_006725398/XM_006724027/NM_001040192/NM_017833	NA	NA
84102	788.2695652	XM_005269180/XM_006719630/XM_005269179/XM_005269178/XM_005269176/NM_032148	NA	NA
79888	788.2695652	XM_005248373/NM_024830	NA	NA
54948	937.4571429	NM_017840	NA	NA
54951	442.35	XM_006714019/NM_017845	NA	NA
54954	442.35	NM_017848/NM_198456/XM_005262021/XM_006724589	NA	NA
55654	442.35	NM_001193304/NM_017849	NA	NA
54956	788.2695652	XM_006720592/XR_429460/XR_429459/XM_006720591/XM_006720590/XM_006720589/XM_005254516/XM_005254518/NM_017851	NA	NA
54957	1387.535714	XM_006721212/NM_001142318/NM_001142317/NM_017853	NA	NA
54958	442.35	XM_006723253/XM_005259027/NM_017854	426.013977400878	0.00348765913869108
54960	442.35	XM_006724502/XM_006724501/XM_005274556/XM_005274555/NM_001042479/NM_001042480/NM_017856	NA	NA
54964	92.3975	XM_006711401/NM_017860	NA	NA
54965	442.35	NM_001166304/NM_017861	NA	NA
55656	788.2695652	XM_006716603/XM_006716602/NR_073445/NR_073444/NM_017864	NA	NA
55657	442.35	XM_006711785/XM_006711784/XM_006711783/NM_001193328/NM_017865/NM_001136036	NA	NA
54968	314.52	NR_033334/NM_001040613/NM_017866	NA	NA
54973	1387.535714	XM_005244763/XR_426614/XM_006710715/NM_017871/NM_001256463/NM_001256462/NM_001256460/NM_001256456	NA	NA
140459	442.35	XM_005251713/NM_001202403/NM_177999/NM_017873	NA	NA
54978	1229.645455	NM_017877	NA	NA
54980	788.2695652	XR_244943/XM_005264391/XM_005264390/XM_005264389/NM_017880	NA	NA
54982	442.35	NM_017882	146.628966202312	0.000686786684751893
64743	442.35	XM_006724541/XM_006724540/XM_006724539/NR_029427/NM_001166426/NM_017883	NA	NA
54985	92.3975	NM_001288666/NM_001288665/NM_001288667/NM_001002017/NM_001288668/NM_017885/NM_001002018	26.3308329033811	0.00277110939148787
54996	1387.535714	XM_006711407/XR_247029/XM_005273168/NM_017898	NA	NA
53373	442.35	XM_006719465/XM_005253906/XR_243017/XR_243016/XM_005253905/NM_001143819/NM_017901	NA	NA
55662	442.35	NM_017902	NA	NA
55004	442.35	NM_017907	NA	NA
55663	92.3975	XM_006723266/XM_005259053/XM_005259052/NM_017908	26.2666973152572	0.0129307084066127
55007	92.3975	XM_006724277/XM_006724276/XM_006724275/XM_006724274/XM_006724273/XM_006724272/XM_005261666/XM_005261665/NM_017911/NM_001104595	NA	NA
55664	442.35	NM_017913	NA	NA
55011	442.35	XM_006723254/XR_430203/XR_243941/XR_430202/NM_017916	NA	NA
55012	1387.535714	XM_006720184/XM_006720183/XM_006720182/XM_006720181/XM_005267784/XM_005267782/NM_017917	NA	NA
90550	1387.535714	NR_073062/NM_001270680/NM_001270679/NM_138357	NA	NA
55014	788.2695652	NM_017919	NA	NA
55017	442.35	NM_017924	76.0408988259886	0.000913393828416412
55670	442.35	NM_001199319/NM_001127649/NM_017929	NA	NA
55022	442.35	NM_017933/NM_001100818	NA	NA
55024	314.52	NM_001083907/NM_001127507/NM_017935	NA	NA
55026	442.35	XR_430546/NM_001104545/NM_001104544/NM_017938	NA	NA
55028	92.3975	XM_006721966/XM_005257487/NR_110105/NM_001288771/NM_001100621/NM_001288770/NM_001100622/NM_017941	NA	NA
55031	937.4571429	NM_001282659/XM_005252997/NM_017944	NA	NA
55032	442.35	NM_017945	NA	NA
55034	1387.535714	NM_017947	NA	NA
404093	442.35	XM_006721902/XM_006721901/XR_429891/XM_006721900/NR_073495/NM_001271875	NA	NA
55038	442.35	NM_017955/NM_145701	NA	NA
55041	442.35	XM_006712607/NR_049792/NR_049791/NR_049790/NR_049789/NM_001267068/NM_001267067/NM_001267066/NM_001267065/NM_001267064/NM_001267063/NM_001267062/NM_001100623/NM_017958	NA	NA
55052	1387.535714	XM_005244768/XM_005244767/NM_017971	NA	NA
55668	314.52	XM_006720193/XM_006720192/XM_006720191/NR_110314/NM_017972/NM_017926	NA	NA
55063	92.3975	XM_005250481/XM_006716040/XM_006716039/XM_006716038/XM_006716037/XM_006716036/XM_006716035/XM_005250480/XM_005250479/NM_001258008/NM_017984	NA	NA
55064	91.47142857	XM_006716803/XM_006716802/XR_242509/XM_006716801/XM_006716800/XM_006716799/XM_006716798/XM_006716797/XM_006716796/XM_006716795/XR_242510/XM_005251499/NM_001039395	NA	NA
55066	937.4571429	XR_429721/XM_006721226/XM_006721225/XM_006721224/XM_005256019/XM_005256016/XM_005256015/NM_017990	NA	NA
55683	788.2695652	XM_005263992/XR_427101/XM_006712631/XM_006712630/XM_005263988/XM_005263985/XM_005263981/XM_006712629/XM_005263980/XM_005263987/XM_005263986/XR_244892/XM_005263984/XM_005263983/XM_005263982/NR_047658/NR_047657/NR_047656/NR_047655/NR_047654/NR_047653/NM_001115016	NA	NA
55069	442.35	XM_005250482/NM_017994	NA	NA
55070	1387.535714	XR_429461/XM_006720599/XM_006720598/XM_006720597/NM_017996/NR_026645/NM_001144074	NA	NA
55686	442.35	NM_018000	NA	NA
55079	937.4571429	NM_018008	NA	NA
55080	442.35	XR_429016/XM_005253703/XM_005253702/XM_005253701/XM_005253700/XM_005253699/NM_018009	NA	NA
55082	1387.535714	XR_429269/XR_429268/XR_243043/NM_018011	NA	NA
55086	442.35	NM_001184782/NM_018015	NA	NA
55088	937.4571429	XM_005269937/NM_018017	NA	NA
55092	442.35	XM_006710722/XM_005245919/NM_001136218/NM_001136217/NM_001136216/NM_018022	NA	NA
55689	788.2695652	XR_427369/XM_006713688/XM_005247598/XM_005247597/NM_018023	NA	NA
55093	1387.535714	XM_006716597/NM_001283024/NM_001283027/NM_018024	NA	NA
55690	937.4571429	XM_005274097/NM_018026	NA	NA
55691	442.35	XM_005252495/XM_006717464/XM_006717463/XM_005252494/XM_006717462/XM_006717461/XM_005252490/XM_005252489/XM_006717460/XM_006717459/XM_006717458/XM_006717457/NM_018027	NA	NA
55100	1387.535714	XM_006714478/XM_005248318/NM_018034	NA	NA
55101	442.35	XM_006723258/NM_001167870/NM_001167871/NM_018035/NR_030765/NM_001167869/NM_001167868/NM_001167867	NA	NA
55102	937.4571429	XM_006720187/NM_018036	NA	NA
55105	442.35	XM_005273175/XR_247030/XM_005273176/XM_005273174/NM_018040	42.0049186526172	0.00243281078331638
55114	937.4571429	XM_006721060/XM_006721059/XM_006721058/XM_006721057/NM_001006634/NM_018054/XM_005255414/XM_005255413	NA	NA
55254	937.4571429	XM_006713687/XM_005247578/XM_005247577/NR_073506/NM_018266	NA	NA
55119	1387.535714	XM_006710726/NR_037185/NM_018061	NA	NA
55120	1387.535714	XM_005264397/XR_426986/XM_006712038/XM_005264395/NM_001114636/NM_018062	NA	NA
55122	788.2695652	NM_018064	NA	NA
55128	92.3975	NM_018073	NA	NA
55130	788.2695652	NM_001290021/NM_018076/NM_001290020/XM_006717455/XM_006717454/XM_006717453/XM_005252485	NA	NA
55133	937.4571429	XR_426987/XM_005264398/NM_018079	NA	NA
55135	1387.535714	XR_429818/NM_001143992/NM_001143991/NM_001143990/NM_018081	NA	NA
140467	788.2695652	XM_005272460/NM_018083	NA	NA
55142	442.35	XM_006720600/NM_001130447/NM_018097	NA	NA
114327	788.2695652	NM_001172420/NR_033327/NM_018100	NA	NA
55144	442.35	XM_005270991/NM_001134479/NM_018103	NA	NA
55145	314.52	NM_199003/NM_018105	235.636557398892	0.0011936079740557
55146	1387.535714	XM_006715750/XM_005249796/XM_005249795/XM_005249794/XM_005249793/NM_001134389/NM_001134388/NM_001134387/NM_018106	NA	NA
55149	788.2695652	NM_018109	NA	NA
55715	442.35	XM_005256042/XM_005256043/NM_018110	NA	NA
55151	442.35	XR_428531/XM_005252078/XM_005252077/XM_005252076/XM_005252075/NM_018112	NA	NA
55716	937.4571429	XM_005269023/XM_006719502/XM_006719501/XR_245944/XM_005269022/NM_018113	NA	NA
55156	442.35	XM_006716458/NM_018120/NM_001286702/XM_005251264	NA	NA
55160	314.52	XR_426618/XR_426617/XR_426616/XM_006710734/XM_005245929/XM_005245928/XM_005245927/XM_005245926/XM_006710733/XM_006710732/XM_005245925/XM_005245924/XM_006710731/XM_006710730/XM_006710729/XM_006710728/XM_006710727/XM_005245923/NM_001011722/NM_018125	NA	NA
55161	937.4571429	XM_005248117/XM_005248116/NM_018126	NA	NA
55165	442.35	XM_006717909/NM_001127182/NM_018131	NA	NA
55167	442.35	XM_006713684/XM_005247572/XM_005247571/NM_001145417/NM_018133	NA	NA
55170	1387.535714	NM_018137	NA	NA
55172	442.35	NM_018139/NM_001083908	NA	NA
55722	442.35	XM_005248321/XM_005248323/XM_005248322/NM_018140	NA	NA
55173	937.4571429	XM_005249206/NM_018141	NA	NA
55174	788.2695652	XM_006716355/XM_005273557/XM_005273556/XM_005273555/XM_005273558/NM_018142	NA	NA
55175	442.35	NM_018143	158.096366819645	0.000244312851814174
55178	788.2695652	XM_006721553/NM_018146	NA	NA
55180	442.35	XR_429464/XR_429463/XR_429462/XR_243210/XM_005254943/XM_005254941/NM_001040616	NA	NA
55182	788.2695652	XM_006710735/XM_005270997/XM_005270996/XM_005270994/XM_005270993/XM_005270992/NM_018150	NA	NA
55184	442.35	XM_006723585/XM_006723584/XM_006723583/XM_005260742/XM_006723582/XM_006723581/XM_005260743/NM_001099407	NA	NA
55186	1229.645455	XM_006713685/XM_005247575/NM_018155/NM_001104647	NA	NA
55726	937.4571429	XM_006719107/XM_006719106/XR_242896/XM_005253422/NM_018164	NA	NA
55193	937.4571429	XM_006713234/XM_006713233/XM_006713232/XM_005265288/XM_006713231/XM_006713230/XM_006713229/XM_006713228/XM_006713227/XM_006713226/XM_006713225/XM_005265279/XM_006713224/XM_006713223/XM_005265275/XM_006713222/XM_006713221/XM_006713220/XM_005265283/XM_005265282/XM_005265280/NM_018313	NA	NA
55198	442.35	XM_006719472/XM_005269001/NM_001251905/NM_001251904/NM_018171	NA	NA
55201	92.3975	NM_018174	NA	NA
55203	442.35	NM_018176	NA	NA
55729	788.2695652	XM_006719109/XM_006719108/NM_181352/NM_001286514/NM_001286515/NM_018179/XM_005253424	NA	NA
55205	314.52	XR_430080/XR_430079/XR_430078/XM_006722499/XR_430077/XM_006722498/XM_006722497/XM_006722496/XM_005266724/XM_006722495/XM_005266722/XM_005266723/NM_018181	NA	NA
55731	442.35	XM_006721971/NM_001288633/NM_018182/NM_001288634/NM_001288640/NM_001288637/NM_001288635/NM_001288638/NM_001288636/NM_001288632/NM_001077498/NM_001288639/NM_001288631	NA	NA
55206	1387.535714	XM_006719474/XM_006719473/XM_005253573/XM_005253576/XM_005253575/XM_005253572/NM_001167856/NM_018183	NA	NA
55207	1387.535714	XM_005265295/NM_018184	NA	NA
55732	442.35	XM_005245317/XM_005245319/NM_018186	NA	NA
55210	1387.535714	NM_001170536/NM_001170535/NM_018188	NA	NA
83858	1387.535714	XR_426633/XM_005244808/XR_241045/XM_005244806/NM_031921	NA	NA
55213	442.35	XM_006719843/XR_245392/XM_005266441/NM_018191	NA	NA
55214	442.35	NM_001134418/NM_018192	NA	NA
55218	788.2695652	XM_006720190/XM_005267818/XM_005267817/NR_034165/NR_034164/NM_001193363/NM_001193362/NM_001193361/NM_001193360/NM_018199	NA	NA
54662	1387.535714	XM_006717147/NM_001286772/NM_018201/XM_005252060	NA	NA
55220	442.35	XM_006711429/NM_001271865/NM_001271864/NM_001271863/NM_018203	NA	NA
26586	442.35	XM_005266344/NM_001286687/NM_001286686/NM_001098525/NM_018204/XM_005266343	NA	NA
55223	442.35	XM_006710737/XM_006710736/NM_018207	NA	NA
55224	1387.535714	XM_005245304/XM_005245303/XM_005245302/NM_018208	NA	NA
55228	92.3975	NM_001103149/NM_018215	NA	NA
55741	1387.535714	NR_026728/NM_001145025/NM_018217	NA	NA
55233	1387.535714	NM_018221	NA	NA
55742	442.35	XM_005253015/NM_018222	NA	NA
55743	442.35	NM_001161347/NM_018223/NM_001161346/NM_001161345/NM_001161344	NA	NA
55234	1387.535714	XM_005251503/NM_018225	NA	NA
55236	442.35	XM_006714253/NM_018227	NA	NA
55745	442.35	XM_006720196/NR_026895/NM_018229	NA	NA
55240	442.35	XM_006712615/XM_006712614/XM_006712613/NM_018234/NM_001008410/NM_182915	NA	NA
55748	1229.645455	XM_006722503/XM_006722502/XM_005266728/NM_001168499/NM_018235	NA	NA
55749	937.4571429	NR_104262/NM_001282959/NM_001282960/NM_018237	NA	NA
55243	788.2695652	XM_006711430/XM_005245306/XM_005245305/NM_018240/NM_001286349	NA	NA
55247	442.35	NM_018248	NA	NA
55756	1387.535714	XM_005273568/XM_006716357/XM_006716356/NR_026826/NM_001145159/NM_018250/NM_001172562	NA	NA
55248	442.35	XM_005273177/XM_006711431/NM_001198862/NM_018252	NA	NA
55759	1387.535714	NM_018256	NA	NA
55251	937.4571429	NM_001104925/NM_018257	NA	NA
55761	937.4571429	XM_006718263/XM_005253017/XM_005253016/NM_018259	NA	NA
55252	314.52	XM_006712040/XM_006712039/NM_018263	NA	NA
55765	442.35	XM_006711445/NM_001142569/NM_018265	NA	NA
55257	788.2695652	XR_244123/NM_018270	NA	NA
55260	92.3975	NM_018273	NA	NA
55262	442.35	NM_018275	NA	NA
55266	1387.535714	NM_018279	NA	NA
55269	937.4571429	XM_006719845/XM_006719844/NR_044998/NR_003272/NM_001042414	NA	NA
55270	1387.535714	NM_018283	NA	NA
55273	442.35	NM_001099640/NM_018286	NA	NA
55274	937.4571429	NM_133325/NM_018288	NA	NA
55279	442.35	XM_006713248/XM_006713247/XM_005264762/XM_006713246/NM_018293	NA	NA
55281	314.52	NM_018295	NA	NA
55768	1229.645455	XM_005265317/XM_005265316/NM_001145295/NM_001145294/NM_001145293/NM_018297	NA	NA
55283	937.4571429	XM_006710752/XM_006710751/XM_006710750/XM_005271003/NM_001253693/NM_018298	NA	NA
55284	1387.535714	NR_073121/NR_073120/NR_073119/NM_001271015/NM_018299/NM_001001481	NA	NA
55285	442.35	XM_005262161/XM_005262160/XM_006724671/XM_005262159/XM_005262162/XR_244476/NM_018301/NM_001171080	NA	NA
55770	1387.535714	XM_006715142/XM_006715141/NR_073064/NM_018303	NA	NA
55771	442.35	XR_243671/NM_018304	NA	NA
55287	92.3975	XM_006713249/NM_001284408/NM_001284407/NM_001284406/NM_018306	NA	NA
55773	937.4571429	NM_018309/NM_001199198	NA	NA
55290	442.35	NM_018310	NA	NA
55296	788.2695652	XM_005248172/XM_006713967/NM_018317	NA	NA
55297	314.52	XM_006719105/XM_006719104/XM_006719103/XM_005253416/XM_005253415/XM_005253414/XM_005253413/NM_018318	NA	NA
55298	937.4571429	XM_006718635/XM_006718634/XM_006718633/XM_006718632/XM_006718631/XM_006718630/XM_006718629/NR_024148/NR_024147/NM_018320	NA	NA
55299	1387.535714	NM_018321	NA	NA
55301	442.35	XM_006717456/NM_001039702/NM_018324	NA	NA
203228	442.35	XM_006716739/NM_001256054/NM_018325/NM_145005	NA	NA
55311	92.3975	XM_005259036/XM_005259035/XM_005259034/NM_018337/NM_001253792	NA	NA
55313	442.35	NM_001099455/NM_018340	NA	NA
55783	442.35	XM_005256047/XM_005256046/NM_001099642/NM_018348	NA	NA
55319	788.2695652	NM_018352	NA	NA
55320	442.35	XM_005267833/NM_018353	NA	NA
55321	442.35	XM_006723587/XM_006723586/XM_005260747/XM_005260748/NM_018354	287.638332007686	0.0022430491013903
55322	788.2695652	XM_006714480/XM_006714479/XM_005248319/XR_241704/NM_018356	NA	NA
55325	1387.535714	NR_028085/NM_018359	NA	NA
55326	937.4571429	NM_018361	NA	NA
54665	442.35	NM_018364	NA	NA
55330	442.35	NM_018366	NA	NA
55788	1229.645455	XM_006715511/NM_018368	NA	NA
55789	314.52	NM_018369/NM_001145208	NA	NA
55791	442.35	XM_006710763/XM_005271029/NM_001006945/NM_018372	NA	NA
55333	442.35	NM_018373	NA	NA
55794	1387.535714	NM_018380	NA	NA
55337	442.35	XM_006722788/XM_006722787/XM_006722786/NM_018381	NA	NA
55795	1387.535714	XM_006719976/XM_005268325/XM_005268324/NM_001258213/NM_001258212/NM_001127202/NM_018386/NM_001127203	NA	NA
